timestamp_ms,frequency_hz
0.000,597.1411
10.667,600.6003
21.333,600.6003
32.000,607.5790
42.667,618.1993
53.333,632.6490
64.000,651.1870
74.667,658.7534
85.333,662.5696
96.000,662.5696
106.667,662.5696
117.333,662.5696
128.000,662.5696
138.667,658.7534
149.333,658.7534
160.000,654.9593
170.667,651.1870
181.333,643.7075
192.000,636.3139
202.667,629.0052
213.333,618.1993
224.000,604.0796
234.667,590.2824
245.333,586.8826
256.000,586.8826
266.667,586.8826
277.333,586.8826
288.000,586.8826
298.667,586.8826
309.333,586.8826
320.000,586.8826
330.667,586.8826
341.333,586.8826
352.000,586.8826
362.667,590.2824
373.333,590.2824
384.000,590.2824
394.667,593.7018
405.333,593.7018
416.000,590.2824
426.667,586.8826
437.333,586.8826
448.000,586.8826
458.667,583.5024
469.333,586.8826
480.000,586.8826
490.667,586.8826
501.333,586.8826
512.000,586.8826
522.667,586.8826
533.333,586.8826
544.000,586.8826
554.667,586.8826
565.333,586.8826
576.000,586.8826
586.667,586.8826
597.333,586.8826
608.000,586.8826
618.667,586.8826
629.333,583.5024
640.000,583.5024
650.667,576.8003
661.333,570.1752
672.000,557.1524
682.667,541.2913
693.333,535.0741
704.000,522.8529
714.667,505.0427
725.333,0.0000
736.000,389.4411
746.667,384.9680
757.333,380.5463
768.000,374.0087
778.667,369.7129
789.333,367.5835
800.000,367.5835
810.667,367.5835
821.333,367.5835
832.000,369.7129
842.667,369.7129
853.333,371.8546
864.000,371.8546
874.667,371.8546
885.333,371.8546
896.000,371.8546
906.667,371.8546
917.333,371.8546
928.000,369.7129
938.667,369.7129
949.333,369.7129
960.000,369.7129
970.667,369.7129
981.333,369.7129
992.000,369.7129
1002.667,369.7129
1013.333,369.7129
1024.000,369.7129
1034.667,369.7129
1045.333,369.7129
1056.000,369.7129
1066.667,371.8546
1077.333,371.8546
1088.000,369.7129
1098.667,369.7129
1109.333,369.7129
1120.000,369.7129
1130.667,369.7129
1141.333,369.7129
1152.000,369.7129
1162.667,369.7129
1173.333,369.7129
1184.000,369.7129
1194.667,369.7129
1205.333,367.5835
1216.000,367.5835
1226.667,369.7129
1237.333,371.8546
1248.000,376.1753
1258.667,378.3545
1269.333,380.5463
1280.000,380.5463
1290.667,380.5463
1301.333,380.5463
1312.000,369.7129
1322.667,369.7129
1333.333,371.8546
1344.000,0.0000
1354.667,476.6968
1365.333,473.9512
1376.000,442.2121
1386.667,442.2121
1397.333,442.2121
1408.000,439.6652
1418.667,439.6652
1429.333,439.6652
1440.000,439.6652
1450.667,437.1329
1461.333,437.1329
1472.000,439.6652
1482.667,439.6652
1493.333,439.6652
1504.000,439.6652
1514.667,439.6652
1525.333,439.6652
1536.000,439.6652
1546.667,439.6652
1557.333,439.6652
1568.000,439.6652
1578.667,439.6652
1589.333,439.6652
1600.000,439.6652
1610.667,439.6652
1621.333,439.6652
1632.000,439.6652
1642.667,439.6652
1653.333,442.2121
1664.000,442.2121
1674.667,442.2121
1685.333,442.2121
1696.000,442.2121
1706.667,439.6652
1717.333,439.6652
1728.000,434.6152
1738.667,429.6232
1749.333,422.2425
1760.000,403.1747
1770.667,389.4411
1781.333,376.1753
1792.000,0.0000
1802.667,0.0000
1813.333,0.0000
1824.000,439.6652
1834.667,439.6652
1845.333,482.2357
1856.000,510.9110
1866.667,525.8818
1877.333,522.8529
1888.000,522.8529
1898.667,522.8529
1909.333,522.8529
1920.000,519.8415
1930.667,519.8415
1941.333,519.8415
1952.000,522.8529
1962.667,525.8818
1973.333,528.9282
1984.000,531.9923
1994.667,550.7529
2005.333,560.3799
2016.000,566.8912
2026.667,573.4782
2037.333,580.1417
2048.000,586.8826
2058.667,590.2824
2069.333,593.7018
2080.000,593.7018
2090.667,593.7018
2101.333,593.7018
2112.000,593.7018
2122.667,590.2824
2133.333,586.8826
2144.000,583.5024
2154.667,576.8003
2165.333,570.1752
2176.000,553.9434
2186.667,538.1737
2197.333,531.9923
2208.000,525.8818
2218.667,525.8818
2229.333,525.8818
2240.000,522.8529
2250.667,525.8818
2261.333,522.8529
2272.000,522.8529
2282.667,522.8529
2293.333,519.8415
2304.000,519.8415
2314.667,519.8415
2325.333,519.8415
2336.000,522.8529
2346.667,525.8818
2357.333,525.8818
2368.000,525.8818
2378.667,525.8818
2389.333,522.8529
2400.000,522.8529
2410.667,522.8529
2421.333,522.8529
2432.000,522.8529
2442.667,522.8529
2453.333,522.8529
2464.000,522.8529
2474.667,522.8529
2485.333,522.8529
2496.000,522.8529
2506.667,522.8529
2517.333,519.8415
2528.000,522.8529
2538.667,522.8529
2549.333,525.8818
2560.000,522.8529
2570.667,519.8415
2581.333,0.0000
2592.000,0.0000
2602.667,0.0000
2613.333,502.1338
2624.000,519.8415
2634.667,528.9282
2645.333,531.9923
2656.000,528.9282
2666.667,528.9282
2677.333,525.8818
2688.000,522.8529
2698.667,522.8529
2709.333,519.8415
2720.000,519.8415
2730.667,519.8415
2741.333,522.8529
2752.000,522.8529
2762.667,522.8529
2773.333,522.8529
2784.000,522.8529
2794.667,522.8529
2805.333,522.8529
2816.000,519.8415
2826.667,516.8475
2837.333,510.9110
2848.000,502.1338
2858.667,499.2417
2869.333,496.3663
2880.000,496.3663
2890.667,496.3663
2901.333,496.3663
2912.000,496.3663
2922.667,496.3663
2933.333,496.3663
2944.000,493.5075
2954.667,490.6651
2965.333,490.6651
2976.000,490.6651
2986.667,490.6651
2997.333,490.6651
3008.000,490.6651
3018.667,493.5075
3029.333,496.3663
3040.000,496.3663
3050.667,499.2417
3061.333,499.2417
3072.000,496.3663
3082.667,496.3663
3093.333,493.5075
3104.000,493.5075
3114.667,490.6651
3125.333,490.6651
3136.000,490.6651
3146.667,493.5075
3157.333,493.5075
3168.000,496.3663
3178.667,499.2417
3189.333,499.2417
3200.000,499.2417
3210.667,496.3663
3221.333,496.3663
3232.000,493.5075
3242.667,490.6651
3253.333,490.6651
3264.000,490.6651
3274.667,490.6651
3285.333,490.6651
3296.000,493.5075
3306.667,493.5075
3317.333,496.3663
3328.000,496.3663
3338.667,499.2417
3349.333,496.3663
3360.000,496.3663
3370.667,493.5075
3381.333,493.5075
3392.000,490.6651
3402.667,490.6651
3413.333,490.6651
3424.000,490.6651
3434.667,490.6651
3445.333,493.5075
3456.000,493.5075
3466.667,496.3663
3477.333,496.3663
3488.000,496.3663
3498.667,496.3663
3509.333,493.5075
3520.000,493.5075
3530.667,490.6651
3541.333,490.6651
